work,word,count,total,fpm,source_id,title,author,pub_date
956,ballad,1,11563,86.48274669203494,loc.ark:/13960/t77s8gm54,A review of Mr. Longfellow's Evangeline ...,"Peck, George W. (George Washington), 1817-1859",1848
1871,ballad,15,173759,86.32646366519144,mdp.39015013138261,Pastoral poetry & pastoral drama;,"Greg, W. W. (Walter Wilson), 1875-1959",1906
1298,ballad,3,34798,86.2118512558193,mdp.39015059895667,A treatise on versification,"Evans, Robert Wilson, 1789-1866",1852
222,ballad,9,104508,86.1178091629349,hvd.hwkb4q,Lectures on the English poets.,"Hazlitt, William, 1778-1830",1841
2878,ballad,2,23283,85.89958338702057,nyp.33433082512199,Short studies in composition,"Heydrick, Benjamin A. (Benjamin Alexander), b. 1871",1905
2850,ballad,7,82053,85.31071380692967,nyp.33433082513031,A dissertation on romance and minstrelsy.,"Ritson, Joseph, 1752-1803",1891
4570,ballad,4,46891,85.30421616088375,uva.x030751030,The philosophy of English poetry.,"McAnally, D. R. (David Russell), 1847-1909",1883
2010,ballad,12,140777,85.24119707054419,mdp.39015005179513,"A history of English versification,","Schipper, Jakob, 1842-1915",1910
3313,ballad,7,82582,84.76423433678042,nyp.33433074834932,"The poetical Decameron, or, Ten conversations on English poets and poetry,","Collier, John Payne, 1789-1883",1820
1476,ballad,7,82672,84.6719566479582,mdp.39015041811822,Studies in poetry and criticism;,"Collins, John Churton, 1848-1908",1905
4046,ballad,2,23628,84.6453360419841,uc1.31158002874443,"An essay on English orthography,","Kerr, James",1859
2300,ballad,1,11820,84.60236886632826,njp.32101074743244,"On the origin, development, peculiarities and destiny of the English language ...","Müller, Robert, of Sandbach, Cheshire",1860
1262,ballad,17,200946,84.59984274382172,mdp.39015060429456,Modern language notes.,,1904
4066,ballad,14,165661,84.5099329353318,uc1.$b683534,Appendix; On English Meters,"Arnold, Thomas",1889
1990,ballad,10,118915,84.09368035992095,mdp.39015005682706,"Periods of European literature,",,1897
1127,ballad,4,48249,82.90327260668616,mdp.39015071637248,"Studies by members of the Department of English, series number 2.",University of Wisconsin. Dept. of English,1920
1049,ballad,5,60353,82.84592315212169,loc.ark:/13960/t11n8m68z,The early romantic drama at the English court ...,"Ellison, Lee Monroe",1917
23,ballad,3,36226,82.81344890410202,chi.085137191,"On the structure of English verse,","Witcomb, C. (Charles)",1884
1897,ballad,20,241563,82.79413651925171,mdp.39015011052316,"The new English,","Kington-Oliphant, Thomas Laurence, 1831-1902",1886
2149,ballad,5,60504,82.63916435277007,nc01.ark:/13960/t68350x1f,Elocutionary studies,,1903
3344,ballad,19,229971,82.61911284466302,nyp.33433074792254,The British bibliographer.,"Brydges, Egerton, Sir, 1762-1837",1810
881,ballad,21,254465,82.52608413730768,inu.30000099860342,"History and Relations of the Tail-Rhyme Strophe in Latin, French, and English","Strong, Caroline",1907
1611,ballad,2,24280,82.37232289950576,mdp.39015030934866,Verse writing;,"Carruth, William Herbert, 1859-1924",1917
1246,ballad,19,230893,82.28919889299372,mdp.39015060430397,The Poetry of Skelton: A Renaissance Survival of Medieval Latin Influence,"Berdan, John M.",1915
429,ballad,2,24357,82.1119185449768,hvd.hn1fkc,A French pronouncing grammar for young students.,"Gibert, M., Mme",1868
3315,ballad,4,48773,82.01258893240113,nyp.33433074834882,Letters to a young lady on a course of English poetry,"Aikin, John, 1747-1822",1806
4581,ballad,4,48813,81.94538340196259,uva.x030730278,"Elocutionist's annual number comprising new and popular readings, recitations, declamations, dialogues, tableaux etc., etc.",,1884
3773,ballad,7,85635,81.74227827407019,nyp.33433043108525,The advance of English poetry in the twentieth century.,"Phelps, William Lyon, 1865-1943",1919
321,ballad,9,110131,81.72085970344408,hvd.hnle2j,"Memoirs of the life of William Shakespeare,","White, Richard Grant, 1821-1885",1865
1012,ballad,51,624869,81.6171069456158,loc.ark:/13960/t3fx7tz9f,Cyclopædia of English poetry.,"Campbell, Thomas, 1777-1844, ed",1875
2275,ballad,5,61309,81.55409483110147,njp.32101074756774,The romance of words.,"Weekley, Ernest, 1865-1954",1914
802,ballad,11,134922,81.52858688723855,hvd.32044010495000,Lydgate's Meter,"Schick, J., ed.",1891
3358,ballad,10,123203,81.1668547032134,nyp.33433074785498,History of the English language and literature.,"Chambers, Robert, 1802-1871",1837
16,ballad,7,86344,81.07106457889373,chi.15722904,"Shepherds calendar, containing twelve eclogues proportionable to the twelve months.","Spenser, Edmund, 1552?-1599",1914
2071,ballad,8,98838,80.94052894635666,mdp.39015002727082,Comparative aesthetics.,"Raymond, George Lansing, 1839-1929",1895
4088,ballad,6,74210,80.85163724565422,uc1.$b661479,On Translating Homer. Universal Review,"Garnett, Richard.",1901
3892,ballad,14,173397,80.73957450244238,uc1.b3515394,History of English poetry from the 12th to the close of the 16th century,"Warton, Thomas, 1728-1790",1871
4426,ballad,4,49732,80.43111075363952,uc1.$b257660,Lingua materna;,"Wilson, Richard, Esq.",1905
2106,ballad,13,161694,80.39877793857534,miun.ajd7522.0001.001,Appendix; On English Meters,"Arnold, Thomas",1876
1869,ballad,6,74746,80.27185401225483,mdp.39015013164259,"The complete poetical works of Edgar Allan Poe,","Poe, Edgar Allan, 1809-1849",1909
3962,ballad,11,137076,80.2474539671423,uc1.b3124579,The works of William Shakespeare :,"Shakespeare, William, 1564-1616",1872
4,ballad,41,511199,80.20359977230002,chi.79213384,Rhyme nor Reason,[none],1866
1707,ballad,10,124903,80.06212821149212,mdp.39015030120235,"Essays on poetry and poets,","Noel, Roden, 1834-1894",1886
2315,ballad,2,25001,79.99680012799487,njp.32101073360081,English literature primers.,"Lawrence, Eugene, 1823-1894",1899
51,ballad,16,200821,79.67294257074708,coo.31924051399685,The Alliteration in Chaucer's Canterbury Tales,"Lindner, Felix.",1876
3208,ballad,22,276322,79.61725812638878,nyp.33433076066723,Appendix; On English Meters,"Arnold, Thomas",1885
4891,ballad,9,113271,79.45546521174882,wu.89096981899,"An historical sketch of the progress of knowledge in England,","Barlace, James George",1819
1403,ballad,10,125906,79.42433243848585,mdp.39015053251990,"Periods of European literature,",,1897
3326,ballad,3,37873,79.21210360943152,nyp.33433074834320,"Seventeenth century lyrics,","Saintsbury, George, 1845-1933, ed",1892
2604,ballad,4,50574,79.09202356942302,njp.32101013647639,Poems,"Longfellow, Henry Wadsworth, 1807-1882",1855
4143,ballad,8,101393,78.9009103192528,uc1.$b31647,"Rhythm and harmony in poetry and music,","Raymond, George Lansing, 1839-1929",1895
2640,ballad,13,164780,78.89306954727516,nnc1.cu58437290,Lectures on the English poets and the English comic writers.,"Hazlitt, William, 1778-1830",1894
1756,ballad,9,114175,78.82636303919422,mdp.39015024521638,"Shelburne essays,","More, Paul Elmer, 1864-1937",1904
2518,ballad,6,76175,78.76599934361667,njp.32101063582967,Beecher's recitations and readings :,"Beecher, Alvah C.",1874
4945,ballad,8,101621,78.72388581100364,wu.89037965522,Rhythm and harmony in poetry and music together with Music as a representative art :,"Raymond, George Lansing, 1839-1929",1909
1333,ballad,4,50822,78.70607217346819,mdp.39015059372576,"The religious spirit in the poets,","Carpenter, William Boyd, 1841-1918",1900
2955,ballad,9,114388,78.67958177431198,nyp.33433082511274,Rhetoric and the study of literature,"Hitchcock, Alfred M. (Alfred Marshall), 1868-1941",1913
4491,ballad,13,165387,78.60351780974321,uc1.$b161790,Appendix; On English Meters,"Arnold, Thomas",1891
2865,ballad,6,76371,78.56385277133991,nyp.33433082512322,"Elementary English composition for high schools and academies,","Sykes, Frederick Henry, 1863-1917",1910
3100,ballad,3,38217,78.4990972603815,nyp.33433082273297,School for the voice;,"Ludden, W. (William), 1823-1912",1871
978,ballad,8,101941,78.47676597247428,loc.ark:/13960/t5t72zv4h,How to pronounce the names in Shakespeare;,"Irvine, Theodora Ursula",1919
840,ballad,12,153017,78.4226589202507,inu.32000007692363,Lectures on the English poets and the English comic writers,"Hazlitt, William, 1778-1830",1884
3772,ballad,8,102312,78.19219641879741,nyp.33433043382500,How to pronounce the names in Shakespeare;,"Irvine, Theodora Ursula",1919
1499,ballad,20,256396,78.00433704113948,mdp.39015036664038,The Function of Poetry in the Drama,"Abercrombie, Lascelles.",1912
1738,ballad,3,38655,77.60962359332557,mdp.39015027522609,Ibant obscvri;,"Bridges, Robert Seymour, 1844-1930",1916
4579,ballad,4,51597,77.52388704769658,uva.x030730280,"Elocutionist's annual number comprising new and popular readings, recitations, declamations, dialogues, tableaux etc., etc.",,1886
1893,ballad,6,77671,77.24890885916236,mdp.39015011348243,"Tendencies in modern American poetry,","Lowell, Amy, 1874-1925",1921
2864,ballad,6,77776,77.14462044846739,nyp.33433082512330,Elementary English composition for high schools and academies,"Sykes, Frederick Henry, 1863-1917",1905
899,ballad,12,155791,77.02627237773684,inu.30000079451955,"Biographia literaria, chapters I-IV, XIV-XXII.","Coleridge, Samuel",1920
1264,ballad,16,208745,76.64854248005939,mdp.39015060429431,Vowel Alliteration in Modern Poetry.,"Scott, Fred N",1915
912,ballad,1,13063,76.5520936997627,loc.ark:/13960/t9z03km7k,"Why is it that Scotland, England, Ireland, Greece, Rome, Palestine, Arabia, and young America have all had first-rate poets, while many other countries never had any?",,1866
2165,ballad,14,184137,76.03034696991914,njp.32101077260618,The Old Books in War-Time,"Harrison, Frederic.",1915
1464,ballad,19,250765,75.76814946264432,mdp.39015043572661,The Mental Side of Metrical Form,"Alden, Raymond Macdonald",1914
1882,ballad,6,79202,75.7556627357895,mdp.39015012063627,Tendencies in modern American poetry,"Lowell, Amy, 1874-1925",1917
1271,ballad,20,264170,75.70882386342127,mdp.39015060429332,Longfellow and the Hexameter,"Campbell, T. M.",1908
3957,ballad,13,172739,75.25804826935433,uc1.b3124584,The works of William Shakespeare :,"Shakespeare, William, 1564-1616",1872
3995,ballad,6,79837,75.15312449115072,uc1.32106015189290,Tendencies in modern poetry.,"Lowell, Amy, 1874-1925",1917
4344,ballad,2,26630,75.10326699211416,uc1.$b259853,An answer to the question 'what is poetry?' including remarks on versification.,"Hunt, Leigh, 1784-1859",1893
806,ballad,14,188054,74.4467014793623,hvd.32044010335081,The Cynewulf Question from a Metrical Point of View,"Mather, Frank J.",1892
1273,ballad,15,202010,74.25374981436562,mdp.39015060429308,Chaucer's dremes-lemes,"Tatlock, J. S. P.",1905
3361,ballad,15,202033,74.24529656046289,nyp.33433074785233,A history of English literature in a series of biographical sketches.,"Collier, William Francis",1900
2624,ballad,3,40512,74.05213270142181,njp.32101002995379,Poetry and drama.,,1914
1504,ballad,16,216095,74.04150952127537,mdp.39015034599996,"Third and final series of bibliographical collections and notes on early English literature,","Hazlitt, William Carew, 1834-1913",1887
3360,ballad,14,189421,73.90943981923863,nyp.33433074785241,A history of English literature :,"Collier, William Francis",1871
4578,ballad,4,54257,73.72320622223862,uva.x030730281,"Elocutionist's annual number comprising new and popular readings, recitations, declamations, dialogues, tableaux etc., etc.",,1887
4299,ballad,6,81467,73.64945315281035,uc1.$b275098,The Appreciation of Poetry,"Gurney, Edmund.",1887
2213,ballad,18,245773,73.23831340301824,njp.32101076378189,"Review of An Inquiry into the Principles of Harmony in Language, and of the Mechanism of Verse, Modern and Antient by William Mitford, Esquire.","Herbert, William (Dean of Manchester)",1805
2174,ballad,17,232166,73.2234694141261,njp.32101076782687,The complete works of Geoffrey Chaucer,"Chaucer, Geoffrey, -1400",1894
1289,ballad,14,191244,73.2049110037439,mdp.39015059900061,A history of English literature in a series of biographical sketches ...,"Collier, William Francis",1893
1816,ballad,10,136677,73.16519970441259,mdp.39015016918313,The history of English dramatic poetry to the time of Shakespeare;,"Collier, John Payne, 1789-1883",1831
3687,ballad,4,54903,72.85576380161376,nyp.33433067299267,The works of the English poets.,"Johnson, Samuel, 1709-1784",1779
275,ballad,9,123659,72.78079234022594,hvd.hwad6c,Prose works.,"Scott, Walter, Sir, 1771-1832",1834
4296,ballad,14,192390,72.76885493008992,uc1.$b275528,A history of English literature :,"Collier, William Francis",1869
635,ballad,6,82468,72.7554930397245,hvd.32044088287545,"Notices illustrative of the drama, and other popular amusements, chiefly in the sixteenth and seventeenth centuries,","Kelly, William, of Leicester",1865
3251,ballad,12,165050,72.70524083611026,nyp.33433075861652,"Critical essays of the early nineteenth century,","Alden, Raymond Macdonald, 1873-1924",1921
2578,ballad,1,13766,72.6427429899753,njp.32101032667592,Versions from Hafiz;,"Ḥāfiẓ, 14th cent",1898
799,ballad,6,82661,72.5856207885218,hvd.32044011231156,Specimens of the early English poets;,"Ellis, George, 1753-1815",1845
699,ballad,7,96862,72.26776238359729,hvd.32044058162066,Literary studies;,"Jones, William Alfred, 1817-1900",1847
1422,ballad,9,124586,72.23925641725396,mdp.39015050939563,"Essential principles of teaching reading and literature in the intermediate grades and the high school,","Leonard, Sterling Andrus, 1888-1931",1922
3224,ballad,7,97212,72.00757108175945,nyp.33433076020225,Poetry of America;,"Linton, W. J. (William James), 1812-1897",1878
4127,ballad,3,41700,71.94244604316546,uc1.$b393573,"Reading aloud and literary appreciation,","O'Grady, Hardress",1914
2312,ballad,4,55738,71.76432595356849,njp.32101073393835,Specimens of the early English poets :,"Ellis, George, 1753-1815",1801
214,ballad,2,27885,71.72314864622557,hvd.hwkz68,The comic English grammar;,"Leigh, Percival, 1813-1889",1845
831,ballad,16,223499,71.58868719770558,inu.39000003784506,The lays of ancient Rome & miscellaneous essays and poems.,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859",1910
1768,ballad,3,41940,71.53075822603721,mdp.39015024071824,Classical Metres in English Poetry. Essays by Divers Hands,"Inge, W. R.",1922
3594,ballad,5,69900,71.53075822603721,nyp.33433069242513,"General rules for the pronunciation of the English language,","Nares, Robert, 1753-1829",1792
4608,ballad,13,181902,71.46705368824972,uva.x002111617,Appendix; On English Meters,"Arnold, Thomas",1862
2344,ballad,4,56003,71.4247451029409,njp.32101072898289,A treatise on English versification.,"Crowe, William, 1745-1829",1827
4291,ballad,8,112149,71.33367216827614,uc1.$b276143,Lectures on English poetry;,"Neele, Henry, 1798-1828",1830
108,ballad,13,182390,71.27583749109053,hvd.hxv9b7,Appendix; On English Meters,"Arnold, Thomas",1873
1584,ballad,6,84347,71.13471729877767,mdp.39015031009486,"The advance of English poetry in the twentieth century,","Phelps, William Lyon, 1865-1943",1921
1058,ballad,6,84446,71.05132273879165,loc.ark:/13960/t0jt08550,"The advance of English poetry in the twentieth century,","Phelps, William Lyon, 1865-1943",1918
1170,ballad,6,84494,71.01095935806093,mdp.39015066295596,The advance of English poetry in the twentieth century,"Phelps, William Lyon, 1865-1943",1918
1513,ballad,4,56611,70.65764604052215,mdp.39015033682363,The first printed translations into English of the great foreign classics;,"Harris, William James",1909
1857,ballad,16,227650,70.28332967274325,mdp.39015014277126,"A manual of English literature, and of the history of the English language, from the Norman conquest; with numerous specimens.","Craik, George L. (George Lillie), 1798-1866",1863
1548,ballad,5,71155,70.26913077085236,mdp.39015031040416,"Poetics, an essay on poetry","Dallas, E. S. (Eneas Sweetland), 1828-1879",1852
4499,ballad,16,228071,70.15359252162703,uc1.$b157941,"A manual of English literature,","Craik, George L. (George Lillie), 1798-1866",1867
4040,ballad,11,156920,70.09941371399438,uc1.31158004854906,The works of William Shakespeare :,"Shakespeare, William, 1564-1616",1901
3181,ballad,5,71620,69.81290142418318,nyp.33433081658969,Poetry.,,1922
3359,ballad,13,186554,69.68491696774124,nyp.33433074785258,"A history of English literature,","Collier, William Francis",1868
1829,ballad,1,14365,69.61364427427775,mdp.39015016462056,"Truth,","Snelling, William Joseph, 1804-1848",1832
4378,ballad,13,187222,69.43628419736997,uc1.$b258253,"Choice readings for public and private entertainments, and for the use of schools, colleges and public readers, with elocutionary advice",,1922
